state,type,crimes,Year
Perak,theft_vehicle_motorcar,2,2017
Perak,theft_vehicle_motorcar,1,2018
Perak,theft_vehicle_motorcar,2,2019
Perak,theft_vehicle_motorcar,5,2020
Perak,theft_vehicle_motorcar,1,2021
Perak,theft_vehicle_motorcar,10,2022
Perak,theft_vehicle_motorcar,7,2023
Perak,theft_vehicle_motorcycle,62,2016
Perak,theft_vehicle_motorcycle,45,2017
Perak,theft_vehicle_motorcycle,32,2018
Perak,theft_vehicle_motorcycle,27,2019
Perak,theft_vehicle_motorcycle,23,2020
Perak,theft_vehicle_motorcycle,16,2021
Perak,theft_vehicle_motorcycle,15,2022
Perak,theft_vehicle_motorcycle,27,2023
Perak,causing_injury,2,2019
Perak,causing_injury,1,2020
Perak,causing_injury,2,2016
Perak,causing_injury,2,2017
Perak,causing_injury,2,2018
Perak,causing_injury,3,2019
Perak,causing_injury,6,2020
Perak,causing_injury,7,2021
Perak,murder,0,2022
Perak,murder,0,2023
Perak,murder,0,2016
Perak,murder,0,2017
Perak,murder,0,2018
Perak,murder,1,2019
Perak,murder,0,2020
Perak,murder,0,2021
Perak,rape,3,2022
Perak,rape,1,2023
Perak,rape,3,2016
Perak,rape,3,2017
Perak,rape,2,2018
Perak,rape,2,2019
Perak,rape,5,2020
Perak,rape,2,2021
Perak,robbery_gang_armed,0,2022
Perak,robbery_gang_armed,0,2023
Perak,robbery_gang_armed,0,2016
Perak,robbery_gang_armed,0,2017
Perak,robbery_gang_armed,0,2018
Perak,robbery_gang_armed,0,2019
Perak,robbery_gang_armed,0,2020
Perak,robbery_gang_armed,0,2021
Perak,robbery_gang_unarmed,3,2022
Perak,robbery_gang_unarmed,1,2023
Perak,robbery_gang_unarmed,3,2021
Perak,robbery_gang_unarmed,2,2022
Perak,robbery_gang_unarmed,0,2023
Perak,robbery_gang_unarmed,4,2021
Perak,robbery_gang_unarmed,2,2022
Perak,robbery_gang_unarmed,4,2023
Perak,robbery_solo_armed,0,2016
Perak,robbery_solo_armed,0,2017
Perak,robbery_solo_armed,0,2018
Perak,robbery_solo_armed,0,2019
Perak,robbery_solo_armed,0,2020
Perak,robbery_solo_armed,0,2021
Perak,robbery_solo_armed,0,2022
Perak,robbery_solo_armed,0,2023
Perak,robbery_solo_unarmed,1,2016
Perak,robbery_solo_unarmed,0,2017
Perak,robbery_solo_unarmed,0,2018
Perak,robbery_solo_unarmed,0,2019
Perak,robbery_solo_unarmed,1,2020
Perak,robbery_solo_unarmed,0,2021
Perak,robbery_solo_unarmed,1,2022
Perak,robbery_solo_unarmed,4,2023
Perak,break_in,2,2016
Perak,break_in,5,2017
Perak,break_in,4,2018
Perak,break_in,4,2019
Perak,break_in,6,2020
Perak,break_in,3,2021
Perak,break_in,4,2022
Perak,break_in,4,2023
Perak,theft_other,7,2016
Perak,theft_other,4,2017
Perak,theft_other,3,2018
Perak,theft_other,12,2019
Perak,theft_other,7,2020
Perak,theft_other,10,2021
Perak,theft_other,5,2022
Perak,theft_other,14,2023
Perak,theft_vehicle_lorry,1,2016
Perak,theft_vehicle_lorry,1,2017
Perak,theft_vehicle_lorry,0,2018
Perak,theft_vehicle_lorry,0,2019
Perak,theft_vehicle_lorry,1,2020
Perak,theft_vehicle_lorry,0,2021
Perak,theft_vehicle_lorry,1,2022
Perak,theft_vehicle_lorry,0,2023
Perak,theft_vehicle_motorcar,7,2016
Perak,theft_vehicle_motorcar,1,2017
Perak,theft_vehicle_motorcar,2,2018
Perak,theft_vehicle_motorcar,2,2019
Perak,theft_vehicle_motorcar,1,2020
Perak,theft_vehicle_motorcar,0,2021
Perak,theft_vehicle_motorcar,1,2022
Perak,theft_vehicle_motorcar,2,2023
Perak,theft_vehicle_motorcycle,13,2016
Perak,theft_vehicle_motorcycle,12,2017
Perak,theft_vehicle_motorcycle,16,2018
Perak,theft_vehicle_motorcycle,15,2019
Perak,theft_vehicle_motorcycle,9,2020
Perak,theft_vehicle_motorcycle,9,2021
Perak,theft_vehicle_motorcycle,8,2022
Perak,theft_vehicle_motorcycle,8,2023
Perak,causing_injury,12,2016
Perak,causing_injury,5,2017
Perak,causing_injury,16,2018
Perak,causing_injury,16,2019
Perak,causing_injury,10,2020
Perak,causing_injury,12,2021
Perak,causing_injury,8,2022
Perak,causing_injury,6,2023
Perak,murder,2,2016
Perak,murder,1,2017
Perak,murder,1,2018
Perak,murder,1,2019
Perak,murder,1,2020
Perak,murder,0,2021
Perak,murder,1,2022
Perak,murder,1,2023
Perak,rape,3,2016
Perak,rape,9,2017
Perak,rape,5,2018
Perak,rape,0,2019
Perak,rape,3,2020
Perak,rape,3,2021
Perak,rape,2,2022
Perak,rape,4,2023
Perak,robbery_gang_armed,0,2016
Perak,robbery_gang_armed,0,2017
Perak,robbery_gang_armed,0,2018
Perak,robbery_gang_armed,1,2019
Perak,robbery_gang_armed,0,2020
Perak,robbery_gang_armed,0,2021
Perak,robbery_gang_armed,0,2022
Perak,robbery_gang_armed,0,2023
Perak,robbery_gang_unarmed,14,2016
Perak,robbery_gang_unarmed,12,2017
Perak,robbery_gang_unarmed,13,2018
Perak,robbery_gang_unarmed,11,2019
Perak,robbery_gang_unarmed,3,2020
Perak,robbery_gang_unarmed,3,2021
Perak,robbery_gang_unarmed,11,2022
Perak,robbery_gang_unarmed,3,2023
Perak,robbery_solo_armed,0,2016
Perak,robbery_solo_armed,0,2017
Perak,robbery_solo_armed,0,2018
Perak,robbery_solo_armed,0,2019
Perak,robbery_solo_armed,0,2020
Perak,robbery_solo_armed,0,2021
Perak,robbery_solo_armed,0,2022
Perak,robbery_solo_armed,0,2023
Perak,robbery_solo_unarmed,3,2016
Perak,robbery_solo_unarmed,4,2017
Perak,robbery_solo_unarmed,0,2018
Perak,robbery_solo_unarmed,1,2019
Perak,robbery_solo_unarmed,13,2020
Perak,robbery_solo_unarmed,0,2021
Perak,robbery_solo_unarmed,2,2022
Perak,robbery_solo_unarmed,2,2023
Perak,break_in,24,2016
Perak,break_in,16,2017
Perak,break_in,14,2018
Perak,break_in,30,2019
Perak,break_in,20,2020
Perak,break_in,7,2021
Perak,break_in,18,2022
Perak,break_in,12,2023
Perak,theft_other,20,2016
Perak,theft_other,21,2017
Perak,theft_other,17,2018
Perak,theft_other,32,2019
Perak,theft_other,20,2020
Perak,theft_other,17,2021
Perak,theft_other,27,2022
Perak,theft_other,24,2023
Perak,theft_vehicle_lorry,1,2016
Perak,theft_vehicle_lorry,2,2017
Perak,theft_vehicle_lorry,4,2018
Perak,theft_vehicle_lorry,0,2019
Perak,theft_vehicle_lorry,0,2020
Perak,theft_vehicle_lorry,0,2021
Perak,theft_vehicle_lorry,0,2022
Perak,theft_vehicle_lorry,1,2023
Perak,theft_vehicle_motorcar,5,2016
Perak,theft_vehicle_motorcar,3,2017
Perak,theft_vehicle_motorcar,4,2018
Perak,theft_vehicle_motorcar,0,2019
Perak,theft_vehicle_motorcar,2,2020
Perak,theft_vehicle_motorcar,0,2021
Perak,theft_vehicle_motorcar,3,2022
Perak,theft_vehicle_motorcar,9,2023
Perak,theft_vehicle_motorcycle,49,2016
Perak,theft_vehicle_motorcycle,62,2017
Perak,theft_vehicle_motorcycle,45,2018
Perak,theft_vehicle_motorcycle,23,2019
Perak,theft_vehicle_motorcycle,16,2020
Perak,theft_vehicle_motorcycle,13,2021
Perak,theft_vehicle_motorcycle,7,2022
Perak,theft_vehicle_motorcycle,16,2023
Perak,causing_injury,87,2016
Perak,causing_injury,63,2017
Perak,causing_injury,62,2018
Perak,causing_injury,76,2019
Perak,causing_injury,40,2020
Perak,causing_injury,36,2021
Perak,causing_injury,36,2022
Perak,causing_injury,48,2023
Perak,murder,7,2016
Perak,murder,2,2017
Perak,murder,3,2018
Perak,murder,3,2019
Perak,murder,1,2020
Perak,murder,2,2021
Perak,murder,1,2022
Perak,murder,4,2023
Perak,rape,19,2016
Perak,rape,10,2017
Perak,rape,26,2018
Perak,rape,20,2019
Perak,rape,9,2020
Perak,rape,12,2021
Perak,rape,6,2022
Perak,rape,14,2023
Perak,robbery_gang_armed,1,2016
Perak,robbery_gang_armed,1,2017
Perak,robbery_gang_armed,0,2018
Perak,robbery_gang_armed,0,2019
Perak,robbery_gang_armed,0,2020
Perak,robbery_gang_armed,0,2021
Perak,robbery_gang_armed,0,2022
Perak,robbery_gang_armed,0,2023
Perak,robbery_gang_unarmed,72,2016
Perak,robbery_gang_unarmed,60,2017
Perak,robbery_gang_unarmed,50,2018
Perak,robbery_gang_unarmed,58,2019
Perak,robbery_gang_unarmed,27,2020
Perak,robbery_gang_unarmed,21,2021
Perak,robbery_gang_unarmed,31,2022
Perak,robbery_gang_unarmed,16,2023
Perak,robbery_solo_armed,0,2016
Perak,robbery_solo_armed,0,2017
Perak,robbery_solo_armed,0,2018
Perak,robbery_solo_armed,0,2019
Perak,robbery_solo_armed,0,2020
Perak,robbery_solo_armed,0,2021
Perak,robbery_solo_armed,0,2022
Perak,robbery_solo_armed,0,2023
Perak,robbery_solo_unarmed,26,2016
Perak,robbery_solo_unarmed,34,2017
Perak,robbery_solo_unarmed,24,2018
Perak,robbery_solo_unarmed,24,2019
Perak,robbery_solo_unarmed,41,2020
Perak,robbery_solo_unarmed,25,2021
Perak,robbery_solo_unarmed,14,2022
Perak,robbery_solo_unarmed,26,2023
Perak,break_in,97,2016
Perak,break_in,129,2017
Perak,break_in,160,2018
Perak,break_in,120,2019
Perak,break_in,81,2020
Perak,break_in,45,2021
Perak,break_in,66,2022
Perak,break_in,66,2023
Perak,theft_other,196,2016
Perak,theft_other,186,2017
Perak,theft_other,132,2018
Perak,theft_other,151,2019
Perak,theft_other,94,2020
Perak,theft_other,96,2021
Perak,theft_other,88,2022
Perak,theft_other,103,2023
Perak,theft_vehicle_lorry,6,2016
Perak,theft_vehicle_lorry,4,2017
Perak,theft_vehicle_lorry,5,2018
Perak,theft_vehicle_lorry,12,2019
Perak,theft_vehicle_lorry,7,2020
Perak,theft_vehicle_lorry,0,2021
Perak,theft_vehicle_lorry,4,2022
Perak,theft_vehicle_lorry,0,2023
Perak,theft_vehicle_motorcar,33,2016
Perak,theft_vehicle_motorcar,28,2017
Perak,theft_vehicle_motorcar,31,2018
Perak,theft_vehicle_motorcar,30,2019
Perak,theft_vehicle_motorcar,22,2020
Perak,theft_vehicle_motorcar,12,2021
Perak,theft_vehicle_motorcar,26,2022
Perak,theft_vehicle_motorcar,14,2023
Perak,theft_vehicle_motorcycle,252,2016
Perak,theft_vehicle_motorcycle,214,2017
Perak,theft_vehicle_motorcycle,246,2018
Perak,theft_vehicle_motorcycle,188,2019
Perak,theft_vehicle_motorcycle,158,2020
Perak,theft_vehicle_motorcycle,89,2021
Perak,theft_vehicle_motorcycle,77,2022
Perak,theft_vehicle_motorcycle,60,2023
Perak,causing_injury,14,2016
Perak,causing_injury,7,2017
Perak,causing_injury,3,2018
Perak,causing_injury,11,2019
Perak,causing_injury,9,2020
Perak,causing_injury,7,2021
Perak,causing_injury,6,2022
Perak,causing_injury,3,2023
Perak,murder,0,2016
Perak,murder,0,2017
Perak,murder,1,2018
Perak,murder,1,2019
Perak,murder,1,2020
Perak,murder,0,2021
Perak,murder,0,2022
Perak,murder,0,2023
Perak,rape,2,2016
Perak,rape,3,2017
Perak,rape,1,2018
Perak,rape,1,2019
Perak,rape,3,2020
Perak,rape,2,2021
Perak,rape,2,2022
Perak,rape,4,2023
Perak,robbery_gang_armed,1,2016
Perak,robbery_gang_armed,0,2017
Perak,robbery_gang_armed,0,2018
Perak,robbery_gang_armed,0,2019
Perak,robbery_gang_armed,0,2020
Perak,robbery_gang_armed,0,2021
Perak,robbery_gang_armed,0,2022
Perak,robbery_gang_armed,0,2023
Perak,robbery_gang_unarmed,20,2016
Perak,robbery_gang_unarmed,21,2017
Perak,robbery_gang_unarmed,11,2018
Perak,robbery_gang_unarmed,7,2019
Perak,robbery_gang_unarmed,1,2020
Perak,robbery_gang_unarmed,1,2021
Perak,robbery_gang_unarmed,5,2022
Perak,robbery_gang_unarmed,10,2023
Perak,robbery_solo_armed,1,2016
Perak,robbery_solo_armed,0,2017
Perak,robbery_solo_armed,0,2018
Perak,robbery_solo_armed,0,2019
Perak,robbery_solo_armed,0,2020
Perak,robbery_solo_armed,0,2021
Perak,robbery_solo_armed,0,2022
Perak,robbery_solo_armed,0,2023
Perak,robbery_solo_unarmed,6,2016
Perak,robbery_solo_unarmed,0,2017
Perak,robbery_solo_unarmed,4,2018
Perak,robbery_solo_unarmed,3,2019
Perak,robbery_solo_unarmed,2,2020
Perak,robbery_solo_unarmed,1,2021
Perak,robbery_solo_unarmed,4,2022
Perak,robbery_solo_unarmed,2,2023
Perak,break_in,21,2016
Perak,break_in,23,2017
Perak,break_in,23,2018
Perak,break_in,40,2019
Perak,break_in,27,2020
Perak,break_in,16,2021
Perak,break_in,14,2022
Perak,break_in,29,2023
Perak,theft_other,27,2016
Perak,theft_other,33,2017
Perak,theft_other,43,2018
Perak,theft_other,31,2019
Perak,theft_other,25,2020
Perak,theft_other,22,2021
Perak,theft_other,35,2022
Perak,theft_other,14,2023
Perak,theft_vehicle_lorry,1,2016
Perak,theft_vehicle_lorry,2,2017
Perak,theft_vehicle_lorry,1,2018
Perak,theft_vehicle_lorry,0,2019
Perak,theft_vehicle_lorry,1,2020
Perak,theft_vehicle_lorry,1,2021
Perak,theft_vehicle_lorry,0,2022
Perak,theft_vehicle_lorry,1,2023
Perak,theft_vehicle_motorcar,7,2016
Perak,theft_vehicle_motorcar,12,2017
Perak,theft_vehicle_motorcar,6,2018
Perak,theft_vehicle_motorcar,4,2019
Perak,theft_vehicle_motorcar,9,2020
Perak,theft_vehicle_motorcar,6,2021
Perak,theft_vehicle_motorcar,2,2022
Perak,theft_vehicle_motorcar,3,2023
Perak,theft_vehicle_motorcycle,56,2016
Perak,theft_vehicle_motorcycle,47,2017
Perak,theft_vehicle_motorcycle,49,2018
Perak,theft_vehicle_motorcycle,42,2019
Perak,theft_vehicle_motorcycle,17,2020
Perak,theft_vehicle_motorcycle,12,2021
Perak,theft_vehicle_motorcycle,11,2022
Perak,theft_vehicle_motorcycle,24,2023
Perak,causing_injury,19,2016
Perak,causing_injury,25,2017
Perak,causing_injury,16,2018
Perak,causing_injury,14,2019
Perak,causing_injury,18,2020
Perak,causing_injury,13,2021
Perak,causing_injury,9,2022
Perak,causing_injury,11,2023
Perak,murder,1,2016
Perak,murder,1,2017
Perak,murder,1,2018
Perak,murder,4,2019
Perak,murder,1,2020
Perak,murder,1,2021
Perak,murder,1,2022
Perak,murder,3,2023
Perak,rape,8,2016
Perak,rape,12,2017
Perak,rape,5,2018
Perak,rape,6,2019
Perak,rape,2,2020
Perak,rape,4,2021
Perak,rape,1,2022
Perak,rape,2,2023
Perak,robbery_gang_armed,0,2016
Perak,robbery_gang_armed,0,2017
Perak,robbery_gang_armed,0,2018
Perak,robbery_gang_armed,0,2019
Perak,robbery_gang_armed,0,2020
Perak,robbery_gang_armed,0,2021
Perak,robbery_gang_armed,0,2022
Perak,robbery_gang_armed,0,2023
Perak,robbery_gang_unarmed,30,2016
Perak,robbery_gang_unarmed,9,2017
Perak,robbery_gang_unarmed,19,2018
Perak,robbery_gang_unarmed,17,2019
Perak,robbery_gang_unarmed,5,2020
Perak,robbery_gang_unarmed,12,2021
Perak,robbery_gang_unarmed,8,2022
Perak,robbery_gang_unarmed,4,2023
Perak,robbery_solo_armed,0,2016
Perak,robbery_solo_armed,0,2017
Perak,robbery_solo_armed,0,2018
Perak,robbery_solo_armed,0,2019
Perak,robbery_solo_armed,0,2020
Perak,robbery_solo_armed,0,2021
Perak,robbery_solo_armed,0,2022
Perak,robbery_solo_armed,0,2023
Perak,robbery_solo_unarmed,3,2016
Perak,robbery_solo_unarmed,3,2017
Perak,robbery_solo_unarmed,8,2018
Perak,robbery_solo_unarmed,1,2019
Perak,robbery_solo_unarmed,11,2020
Perak,robbery_solo_unarmed,0,2021
Perak,robbery_solo_unarmed,2,2022
Perak,robbery_solo_unarmed,2,2023
Perak,break_in,10,2016
Perak,break_in,21,2017
Perak,break_in,35,2018
Perak,break_in,45,2019
Perak,break_in,32,2020
Perak,break_in,24,2021
Perak,break_in,14,2022
Perak,break_in,51,2023
Perak,theft_other,34,2016
Perak,theft_other,35,2017
Perak,theft_other,26,2018
Perak,theft_other,28,2019
Perak,theft_other,24,2020
Perak,theft_other,27,2021
Perak,theft_other,28,2022
Perak,theft_other,45,2023
Perak,theft_vehicle_lorry,19,2016
Perak,theft_vehicle_lorry,7,2017
Perak,theft_vehicle_lorry,8,2018
Perak,theft_vehicle_lorry,1,2019
Perak,theft_vehicle_lorry,3,2020
Perak,theft_vehicle_lorry,1,2021
Perak,theft_vehicle_lorry,3,2022
Perak,theft_vehicle_lorry,3,2023
Perak,theft_vehicle_motorcar,13,2016
Perak,theft_vehicle_motorcar,7,2017
Perak,theft_vehicle_motorcar,13,2018
Perak,theft_vehicle_motorcar,5,2019
Perak,theft_vehicle_motorcar,5,2020
Perak,theft_vehicle_motorcar,4,2021
Perak,theft_vehicle_motorcar,7,2022
Perak,theft_vehicle_motorcar,5,2023
Perak,theft_vehicle_motorcycle,64,2016
Perak,theft_vehicle_motorcycle,63,2017
Perak,theft_vehicle_motorcycle,56,2018
Perak,theft_vehicle_motorcycle,57,2019
Perak,theft_vehicle_motorcycle,33,2020
Perak,theft_vehicle_motorcycle,31,2021
Perak,theft_vehicle_motorcycle,28,2022
Perak,theft_vehicle_motorcycle,31,2023
Perlis,causing_injury,52,2016
Perlis,causing_injury,47,2017
Perlis,causing_injury,45,2018
Perlis,causing_injury,60,2019
Perlis,causing_injury,40,2020
Perlis,causing_injury,38,2021
Perlis,causing_injury,33,2022
Perlis,causing_injury,24,2023
Perlis,murder,0,2016
Perlis,murder,2,2017
Perlis,murder,1,2018
Perlis,murder,1,2019
Perlis,murder,2,2020
Perlis,murder,2,2021
Perlis,murder,0,2022
Perlis,murder,3,2023
Perlis,rape,31,2016
Perlis,rape,30,2017
Perlis,rape,30,2018
Perlis,rape,24,2019
Perlis,rape,19,2020
Perlis,rape,28,2021
Perlis,rape,31,2022
Perlis,rape,28,2023
Perlis,robbery_gang_armed,0,2016
Perlis,robbery_gang_armed,0,2017
Perlis,robbery_gang_armed,0,2018
Perlis,robbery_gang_armed,1,2019
Perlis,robbery_gang_armed,0,2020
Perlis,robbery_gang_armed,0,2021
Perlis,robbery_gang_armed,0,2022
Perlis,robbery_gang_armed,1,2023
Perlis,robbery_gang_unarmed,17,2016
Perlis,robbery_gang_unarmed,25,2017
Perlis,robbery_gang_unarmed,17,2018
Perlis,robbery_gang_unarmed,14,2019
Perlis,robbery_gang_unarmed,9,2020
Perlis,robbery_gang_unarmed,7,2021
Perlis,robbery_gang_unarmed,5,2022
Perlis,robbery_gang_unarmed,9,2023
Perlis,robbery_solo_armed,0,2016
Perlis,robbery_solo_armed,0,2017
Perlis,robbery_solo_armed,0,2018
Perlis,robbery_solo_armed,0,2019
Perlis,robbery_solo_armed,0,2020
Perlis,robbery_solo_armed,0,2021
Perlis,robbery_solo_armed,0,2022
Perlis,robbery_solo_armed,0,2023
Perlis,robbery_solo_unarmed,9,2016
Perlis,robbery_solo_unarmed,28,2017
Perlis,robbery_solo_unarmed,33,2018
Perlis,robbery_solo_unarmed,21,2019
Perlis,robbery_solo_unarmed,11,2020
Perlis,robbery_solo_unarmed,5,2021
Perlis,robbery_solo_unarmed,13,2022
Perlis,robbery_solo_unarmed,10,2023
Perlis,break_in,85,2016
Perlis,break_in,88,2017
Perlis,break_in,54,2018
Perlis,break_in,111,2019
Perlis,break_in,155,2020
Perlis,break_in,102,2021
Perlis,break_in,101,2022
Perlis,break_in,94,2023
Perlis,theft_other,209,2016
Perlis,theft_other,182,2017
Perlis,theft_other,192,2018
Perlis,theft_other,187,2019
Perlis,theft_other,158,2020
Perlis,theft_other,195,2021
Perlis,theft_other,156,2022
Perlis,theft_other,115,2023
Perlis,theft_vehicle_lorry,4,2016
Perlis,theft_vehicle_lorry,5,2017
Perlis,theft_vehicle_lorry,2,2018
Perlis,theft_vehicle_lorry,2,2019
Perlis,theft_vehicle_lorry,0,2020
Perlis,theft_vehicle_lorry,0,2021
Perlis,theft_vehicle_lorry,2,2022
Perlis,theft_vehicle_lorry,0,2023
Perlis,theft_vehicle_motorcar,20,2016
Perlis,theft_vehicle_motorcar,11,2017
Perlis,theft_vehicle_motorcar,14,2018
Perlis,theft_vehicle_motorcar,17,2019
Perlis,theft_vehicle_motorcar,6,2020
Perlis,theft_vehicle_motorcar,3,2021
Perlis,theft_vehicle_motorcar,8,2022
Perlis,theft_vehicle_motorcar,4,2023
Perlis,theft_vehicle_motorcycle,228,2016
Perlis,theft_vehicle_motorcycle,186,2017
Perlis,theft_vehicle_motorcycle,175,2018
Perlis,theft_vehicle_motorcycle,89,2019
Perlis,theft_vehicle_motorcycle,93,2020
Perlis,theft_vehicle_motorcycle,56,2021
Perlis,theft_vehicle_motorcycle,53,2022
Perlis,theft_vehicle_motorcycle,51,2023
Perlis,causing_injury,15,2016
Perlis,causing_injury,8,2017
Perlis,causing_injury,12,2018
Perlis,causing_injury,11,2019
Perlis,causing_injury,11,2020
Perlis,causing_injury,12,2021
Perlis,causing_injury,11,2022
Perlis,causing_injury,9,2023
Perlis,murder,0,2016
Perlis,murder,1,2017
Perlis,murder,0,2018
Perlis,murder,0,2019
Perlis,murder,0,2020
Perlis,murder,0,2021
Perlis,murder,0,2022
Perlis,murder,2,2023
Perlis,rape,12,2016
Perlis,rape,10,2017
Perlis,rape,11,2018
Perlis,rape,8,2019
Perlis,rape,4,2020
Perlis,rape,10,2021
Perlis,rape,9,2022
Perlis,rape,9,2023
Perlis,robbery_gang_armed,0,2016
Perlis,robbery_gang_armed,0,2017
Perlis,robbery_gang_armed,0,2018
Perlis,robbery_gang_armed,1,2019
Perlis,robbery_gang_armed,0,2020
Perlis,robbery_gang_armed,0,2021
Perlis,robbery_gang_armed,0,2022
Perlis,robbery_gang_armed,0,2023
Perlis,robbery_gang_unarmed,6,2016
Perlis,robbery_gang_unarmed,5,2017
Perlis,robbery_gang_unarmed,4,2018
Perlis,robbery_gang_unarmed,3,2019
Perlis,robbery_gang_unarmed,1,2020
Perlis,robbery_gang_unarmed,2,2021
Perlis,robbery_gang_unarmed,2,2022
Perlis,robbery_gang_unarmed,3,2023
Perlis,robbery_solo_armed,0,2016
Perlis,robbery_solo_armed,0,2017
Perlis,robbery_solo_armed,0,2018
Perlis,robbery_solo_armed,0,2019
Perlis,robbery_solo_armed,0,2020
Perlis,robbery_solo_armed,0,2021
Perlis,robbery_solo_armed,0,2022
Perlis,robbery_solo_armed,0,2023
Perlis,robbery_solo_unarmed,1,2016
Perlis,robbery_solo_unarmed,13,2017
Perlis,robbery_solo_unarmed,7,2018
Perlis,robbery_solo_unarmed,6,2019
Perlis,robbery_solo_unarmed,2,2020
Perlis,robbery_solo_unarmed,1,2021
Perlis,robbery_solo_unarmed,5,2022
Perlis,robbery_solo_unarmed,4,2023
Perlis,break_in,23,2016
Perlis,break_in,18,2017
Perlis,break_in,12,2018
Perlis,break_in,37,2019
Perlis,break_in,43,2020
Perlis,break_in,21,2021
Perlis,break_in,15,2022
Perlis,break_in,26,2023
Perlis,theft_other,51,2016
Perlis,theft_other,31,2017
Perlis,theft_other,39,2018
Perlis,theft_other,48,2019
Perlis,theft_other,37,2020
Perlis,theft_other,31,2021
Perlis,theft_other,32,2022
Perlis,theft_other,35,2023
Perlis,theft_vehicle_lorry,0,2016
Perlis,theft_vehicle_lorry,1,2017
